event_day,event_hour,event_month,event_year,order_discount,order_is_returned,order_n_items,order_order_total,order_shipping_fee,price_average_per_item,customer_country_DE,customer_country_ES,customer_country_FR,customer_country_IT,order_channel_affiliate,order_channel_direct,order_channel_email,order_channel_seo,order_device_mobile,order_device_tablet,order_main_category_electronics,order_main_category_fashion,order_main_category_home,order_main_category_sports,order_basket_value
-0.3377000896572719,0.8179402990524998,0.0,0.0,1.9952888679418164,0,-0.20705599546291545,-0.8281092911192536,0.0,-0.5947360030748721,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,155.7
0.5641486788829074,0.38589392248621196,0.0,0.0,-0.601299298893157,0,-0.6408230563344893,0.12849204681301762,0.0,0.19571074021481963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,267.3
-1.5777421464000185,0.38589392248621196,0.0,0.0,0.03032359916423284,0,-0.20705599546291545,-0.8278237810945014,0.0,-0.6663763930122886,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,137.51
1.4659974474230868,0.6739248401970704,0.0,0.0,-0.601299298893157,0,0.22671106540865849,-1.354518399256136,0.0,-1.0475158705166066,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.92
-1.6904732424675408,1.1059712167633582,0.0,0.0,-0.601299298893157,0,-0.6408230563344893,-1.1104073280929987,0.0,-0.7157514171197877,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,93.73
0.11322429461281777,0.8179402990524998,0.0,0.0,-0.601299298893157,0,-0.6408230563344893,0.13655770501226747,0.0,0.2016446702591136,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,268.43
-0.11223789752222706,-1.342291583778939,0.0,0.0,-0.601299298893157,0,-0.20705599546291545,-1.6518057125293721,0.0,-1.1518690190477656,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.24
-1.3522799542649737,-0.4781988306463636,0.0,0.0,-0.601299298893157,0,-0.20705599546291545,-1.010550196935914,0.0,-0.7837027930252428,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.72
-1.126817762129929,-1.6303225014897977,0.0,0.0,-0.601299298893157,0,0.22671106540865849,-0.1413863040840065,0.0,-0.4848847795380704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,229.49
-1.6904732424675408,1.1059712167633582,0.0,0.0,-0.601299298893157,1,1.5280122480233802,-1.0283231959767392,0.0,-1.0007310331297692,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,105.23
-1.0140866660624064,0.961955757907929,0.0,0.0,-0.601299298893157,0,-1.5083571780776373,0.6488340669239155,0.0,2.207177148734996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,340.2
0.5641486788829074,0.2418784636307827,0.0,0.0,-0.601299298893157,0,1.0942451871518062,-0.5692944536813775,0.0,-0.8263955817510039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,169.54
0.9023419670854746,-1.4863070426343685,0.0,0.0,-0.601299298893157,0,-0.20705599546291545,1.7670340788659362,0.0,0.7489053070432704,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,496.86
1.3532663513555643,1.3940021344742168,0.0,0.0,-0.601299298893157,0,1.5280122480233802,-0.9519492643555235,0.0,-0.9796603302069996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,115.93
0.11322429461281777,0.961955757907929,0.0,0.0,-0.601299298893157,0,-1.0745901172060632,-0.5179740267321683,0.0,0.18413169973015728,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,176.73
-0.7886244739273616,0.09786300477535344,0.0,0.0,1.8091183956027055,0,-0.20705599546291545,0.41985502707264527,0.0,0.06853821734075807,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,324.11
0.2259553906803402,1.1059712167633582,0.0,0.0,-0.601299298893157,0,-1.5083571780776373,-0.6942764670166562,0.0,1.1870971588539883,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,152.03
-1.465011050332496,-1.342291583778939,0.0,0.0,-0.601299298893157,0,1.0942451871518062,-1.5523768464094159,0.0,-1.1428668495747534,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,28.92
0.2259553906803402,0.38589392248621196,0.0,0.0,1.9952888679418164,0,-0.20705599546291545,-0.4912074619116488,0.0,-0.4180965589466076,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,200.55
1.6914596395581316,0.38589392248621196,0.0,0.0,1.9952888679418164,0,0.6604781262802324,-1.2173308323627003,0.0,-0.9267210096237796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,107.11
-1.6904732424675408,-0.3341833717909343,0.0,0.0,-0.601299298893157,0,-1.5083571780776373,0.23477315352702677,0.0,2.207177148734996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,282.19
-0.5631622817923168,1.2499866756187876,0.0,0.0,-0.601299298893157,0,-0.20705599546291545,-0.125469120204071,0.0,-0.2953350991143222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,231.72
-0.901355569994884,-1.0542606660680807,0.0,0.0,1.39004640118754,1,1.5280122480233802,1.138840646904892,0.0,-0.37682161191284597,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,422.06
1.3532663513555643,0.8179402990524998,0.0,0.0,1.9952888679418164,0,-0.6408230563344893,0.9958715020102238,0.0,0.9683819496992588,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.44
-0.901355569994884,-1.1982761249235099,0.0,0.0,-0.601299298893157,0,-1.0745901172060632,1.5785260850232912,0.0,2.207177148734996,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,470.45
1.240535255288042,0.5299093813416412,0.0,0.0,-0.601299298893157,1,0.22671106540865849,-0.14909507475231618,0.0,-0.48828759959886914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,228.41
-0.7886244739273616,0.38589392248621196,0.0,0.0,1.9952888679418164,0,0.6604781262802324,1.0598971250609064,0.0,-0.10358513843521175,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,420.61
1.240535255288042,1.2499866756187876,0.0,0.0,-0.601299298893157,0,-0.20705599546291545,-1.2532337179752904,0.0,-0.9300555632327412,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,70.56
1.578728543490609,0.09786300477535344,0.0,0.0,-0.601299298893157,0,-1.0745901172060632,0.40472299576077825,0.0,1.2023783415344267,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,306.0
1.240535255288042,-0.19016791293550508,0.0,0.0,-0.601299298893157,1,-0.20705599546291545,0.7474777804758032,0.0,0.18633723125104532,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,354.02
-0.7886244739273616,-0.3341833717909343,0.0,0.0,1.9952888679418164,0,0.22671106540865849,0.6144301089412746,0.0,-0.05874458210934776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,364.74
-1.5777421464000185,-1.0542606660680807,0.0,0.0,-0.601299298893157,1,-0.20705599546291545,-0.22040120343418004,0.0,-0.34771647273541295,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,218.42
0.7896108710179522,-1.4863070426343685,0.0,0.0,1.9952888679418164,0,0.6604781262802324,0.4355580784340166,0.0,-0.3409685965346007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,330.2
0.0004931985452953625,-0.7662297483572221,0.0,0.0,1.9952888679418164,0,-1.5083571780776373,-0.7445262313730447,0.0,1.3969377292699063,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,165.35
0.2259553906803402,-0.19016791293550508,0.0,0.0,-0.601299298893157,0,-1.5083571780776373,0.09837073920165955,0.0,2.207177148734996,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,263.08
-0.3377000896572719,0.6739248401970704,0.0,0.0,-0.061631047092332324,1,1.0942451871518062,1.4539009592189527,0.0,-0.18042240579131946,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,456.57
0.451417582815385,0.38589392248621196,0.0,0.0,-0.601299298893157,0,-1.5083571780776373,1.784450190375821,0.0,2.207177148734996,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,499.3
1.240535255288042,-0.04615245408007582,0.0,0.0,-0.601299298893157,0,-1.0745901172060632,0.06760703403460917,0.0,0.8303524353503495,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,258.77
-0.11223789752222706,0.6739248401970704,0.0,0.0,-0.601299298893157,0,0.6604781262802324,-1.655945607888279,0.0,-1.1721914166330911,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.62
0.5641486788829074,1.3940021344742168,0.0,0.0,1.9952888679418164,0,1.5280122480233802,0.6696049212246389,0.0,-0.48014682521730573,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,369.59
1.4659974474230868,-0.19016791293550508,0.0,0.0,1.9952888679418164,0,-1.5083571780776373,1.0811676219049458,0.0,2.207177148734996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,423.33
-0.901355569994884,0.8179402990524998,0.0,0.0,-0.601299298893157,0,1.5280122480233802,-0.8269672510202447,0.0,-0.945179207947402,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,133.44
-1.2395488581974512,-0.19016791293550508,0.0,0.0,-0.601299298893157,0,-0.20705599546291545,0.052760512747494506,0.0,-0.19699202397758284,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,256.69
-1.2395488581974512,-0.3341833717909343,0.0,0.0,0.15996457585381635,0,-1.5083571780776373,-0.7448831189039851,0.0,1.1549594138353343,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,149.99
-1.465011050332496,0.961955757907929,0.0,0.0,-0.601299298893157,1,-0.6408230563344893,0.5821674761442753,0.0,0.5294811770425413,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,330.86
-1.5777421464000185,-0.4781988306463636,0.0,0.0,0.2715161139355511,1,1.5280122480233802,1.7351997111060649,0.0,-0.2269045452296267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,498.19
-0.22496899358974948,-0.4781988306463636,0.0,0.0,1.0161980032919964,0,1.0942451871518062,1.6837365291444797,0.0,-0.09186356360056021,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,495.92
-1.6904732424675408,-1.342291583778939,0.0,0.0,-0.601299298893157,0,1.5280122480233802,0.2693198665220437,0.0,-0.6427260058999089,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,287.03
-0.901355569994884,-1.4863070426343685,0.0,0.0,1.4789861410094636,0,1.0942451871518062,-0.3689377938115158,0.0,-0.7321653727922471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,211.41
0.11322429461281777,-0.9102452072126513,0.0,0.0,-0.601299298893157,0,-0.20705599546291545,-1.3508781464405455,0.0,-1.005752555788934,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.34
1.6914596395581316,-0.7662297483572221,0.0,0.0,-0.601299298893157,0,0.22671106540865849,1.333344351267333,0.0,0.1660936026486088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.1
0.451417582815385,-0.3341833717909343,0.0,0.0,1.9952888679418164,0,-1.0745901172060632,1.0019385900362083,0.0,2.06993991907231,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,416.14
-1.2395488581974512,-1.4863070426343685,0.0,0.0,-0.601299298893157,0,-1.0745901172060632,-0.8510928481118062,0.0,-0.1834831434121436,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,130.06
-0.22496899358974948,1.538017593329646,0.0,0.0,-0.601299298893157,1,-0.6408230563344893,-0.010265825216555178,0.0,0.09362613839085941,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,247.86
1.6914596395581316,-1.0542606660680807,0.0,0.0,-0.601299298893157,0,1.0942451871518062,-1.5262526791445887,0.0,-1.1482456458348782,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.53
-0.901355569994884,1.538017593329646,0.0,0.0,-0.601299298893157,0,0.6604781262802324,-0.30526905829177364,0.0,-0.6656806003301037,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,206.53
0.11322429461281777,0.5299093813416412,0.0,0.0,-0.601299298893157,0,-0.6408230563344893,-0.46037237923841023,0.0,-0.23751866567390031,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,184.8
0.3386864867478626,0.09786300477535344,0.0,0.0,1.3810016818836155,0,-0.20705599546291545,1.1884480137055877,0.0,0.4814452256441524,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,428.95
-1.465011050332496,0.6739248401970704,0.0,0.0,-0.601299298893157,0,-1.5083571780776373,1.759967705753319,0.0,2.207177148734996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,495.87
0.2259553906803402,-0.4781988306463636,0.0,0.0,1.9952888679418164,0,1.0942451871518062,1.379953862808131,0.0,-0.15778194956669334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,466.63
0.9023419670854746,-0.4781988306463636,0.0,0.0,1.9952888679418164,0,0.6604781262802324,-1.5338900723067104,0.0,-1.0784038143400907,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.34
-0.4504311857247943,-1.6303225014897977,0.0,0.0,-0.601299298893157,0,-1.5083571780776373,1.1784551628392603,0.0,2.207177148734996,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,414.4
1.3532663513555643,0.6739248401970704,0.0,0.0,-0.601299298893157,0,0.6604781262802324,-0.6364606870043343,0.0,-0.7875099605315375,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,160.13
-0.5631622817923168,-1.1982761249235099,0.0,0.0,-0.601299298893157,0,1.0942451871518062,0.21600086939956914,0.0,-0.5787909103957989,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,279.56
-1.5777421464000185,0.2418784636307827,0.0,0.0,0.7207371726971314,0,-0.20705599546291545,1.4431943332907449,0.0,0.6047580683566598,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,460.26
0.7896108710179522,1.538017593329646,0.0,0.0,-0.601299298893157,0,-1.0745901172060632,-1.1694365257105175,0.0,-0.5868591047859862,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,78.85
-1.126817762129929,1.6820330521850753,0.0,0.0,-0.601299298893157,0,-0.6408230563344893,0.9778129929446469,0.0,0.8205588251445018,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,386.29
-1.3522799542649737,1.6820330521850753,0.0,0.0,1.9952888679418164,1,-0.20705599546291545,-0.912763013458283,0.0,-0.6354989517198562,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,145.35
0.451417582815385,1.3940021344742168,0.0,0.0,-0.601299298893157,0,1.5280122480233802,1.2058641252154725,0.0,-0.38434404977873193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,418.24
1.3532663513555643,-0.3341833717909343,0.0,0.0,-0.601299298893157,0,1.5280122480233802,-1.0581589935633449,0.0,-1.008962391841655,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.05
0.3386864867478626,-0.3341833717909343,0.0,0.0,-0.601299298893157,0,1.5280122480233802,0.8267068123445409,0.0,-0.48894925905513553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,365.12
-0.6758933778598392,0.5299093813416412,0.0,0.0,0.5714993041823783,0,-0.20705599546291545,0.42242461729541525,0.0,0.037621391556881156,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,316.26
1.578728543490609,0.2418784636307827,0.0,0.0,-0.601299298893157,1,1.5280122480233802,-0.9061249053827942,0.0,-0.9670179084533378,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,122.35
0.451417582815385,0.8179402990524998,0.0,0.0,-0.601299298893157,0,1.0942451871518062,-0.6529488909337743,0.0,-0.8527719383069301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,157.82
1.4659974474230868,0.09786300477535344,0.0,0.0,-0.601299298893157,0,-1.5083571780776373,-1.1862102396647098,0.0,-0.027520557292204394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,74.93
